x,y,z,Bx,By,Bz
0.0,-0.0,-0.0,1.2966525694610667,0.0,0.0
0.001004016064257028,-0.0,-0.0,1.2858985201430988,0.0,0.0
0.002008032128514056,-0.0,-0.0,1.2751096138999287,0.0,0.0
0.003012048192771084,-0.0,-0.0,1.2642968274610098,0.0,0.0
0.004016064257028112,-0.0,-0.0,1.2534718057059848,0.0,0.0
0.0050200803212851405,-0.0,-0.0,1.2426468920619902,0.0,0.0
0.006024096385542168,-0.0,-0.0,1.2318351601559172,0.0,0.0
0.007028112449799196,-0.0,-0.0,1.2210504467701213,0.0,0.0
0.008032128514056224,-0.0,-0.0,1.2103073861542404,0.0,0.0
0.009036144578313253,-0.0,-0.0,1.1996214457468204,0.0,0.0
0.010040160642570281,-0.0,-0.0,1.1890089633502967,0.0,0.0
0.011044176706827308,-0.0,-0.0,1.1784871858378665,0.0,0.0
0.012048192771084336,-0.0,-0.0,1.1680743094240347,0.0,0.0
0.013052208835341365,-0.0,-0.0,1.1577895215816127,0.0,0.0
0.014056224899598391,-0.0,-0.0,1.1476530446559465,0.0,0.0
0.01506024096385542,-0.0,-0.0,1.1376861812420103,0.0,0.0
0.01606425702811245,-0.0,-0.0,1.127911361398552,0.0,0.0
0.017068273092369475,-0.0,-0.0,1.1183521917605077,0.0,0.0
0.018072289156626505,-0.0,-0.0,1.1090335066234465,0.0,0.0
0.019076305220883532,-0.0,-0.0,1.099981421083327,0.0,0.0
0.020080321285140562,-0.0,-0.0,1.0912233862931577,0.0,0.0
0.02108433734939759,-0.0,-0.0,1.0827882469267038,0.0,0.0
0.022088353413654616,-0.0,-0.0,1.0747063009310693,0.0,0.0
0.023092369477911646,-0.0,-0.0,1.0670093616490908,0.0,0.0
0.024096385542168672,-0.0,-0.0,1.05973082240034,0.0,0.0
0.0251004016064257,-0.0,-0.0,1.0529057236080277,0.0,0.0
0.02610441767068273,-0.0,-0.0,1.046570822584548,0.0,0.0
0.027108433734939756,-0.0,-0.0,1.0407646660333034,0.0,0.0
0.028112449799196783,-0.0,-0.0,1.0355276654094743,0.0,0.0
0.029116465863453813,-0.0,-0.0,1.0309021752134688,0.0,0.0
0.03012048192771084,-0.0,-0.0,1.0269325743346576,0.0,0.0
0.03112449799196787,-0.0,-0.0,1.0236653505547642,0.0,0.0
0.0321285140562249,-0.0,-0.0,1.0211491883135713,0.0,0.0
0.03313253012048192,-0.0,-0.0,1.0194350598689104,0.0,0.0
0.03413654618473895,-0.0,-0.0,1.0185763199591946,0.0,0.0
0.035140562248995984,-0.0,-0.0,1.018628804087391,0.0,0.0
0.03614457831325301,-0.0,-0.0,1.0196509305693127,0.0,0.0
0.03714859437751004,-0.0,-0.0,1.0217038064582544,0.0,0.0
0.038152610441767064,-0.0,-0.0,1.0248513374931179,0.0,0.0
0.03915662650602409,-0.0,-0.0,1.029160342196107,0.0,0.0
0.040160642570281124,-0.0,-0.0,1.0347006702704036,0.0,0.0
0.04116465863453815,-0.0,-0.0,1.0415453254389107,0.0,0.0
0.04216867469879518,-0.0,-0.0,1.0497705928690797,0.0,0.0
0.043172690763052204,-0.0,-0.0,1.0594561713426804,0.0,0.0
0.04417670682730923,-0.0,-0.0,1.0706853103209886,0.0,0.0
0.04518072289156626,-0.0,-0.0,1.0835449520687206,0.0,0.0
0.04618473895582329,-0.0,-0.0,1.098125878997756,0.0,0.0
0.04718875502008032,-0.0,-0.0,1.1145228663983104,0.0,0.0
0.048192771084337345,-0.0,-0.0,1.1328348407353062,0.0,0.0
0.04919678714859437,-0.0,-0.0,1.1531650436673928,0.0,0.0
0.0502008032128514,-0.0,-0.0,1.175621201989209,0.0,0.0
0.05120481927710843,-0.0,-0.0,1.2003157036601309,0.0,0.0
0.05220883534136546,-0.0,-0.0,1.2273657801178421,0.0,0.0
0.053212851405622486,-0.0,-0.0,1.256893695053967,0.0,0.0
0.05421686746987951,-0.0,-0.0,1.2890269398509835,0.0,0.0
0.05522088353413654,-0.0,-0.0,1.3238984358793138,0.0,0.0
0.056224899598393566,-0.0,-0.0,1.361646743835947,0.0,0.0
0.0572289156626506,-0.0,-0.0,1.4024162803455908,0.0,0.0
0.058232931726907626,-0.0,-0.0,1.4463575420108867,0.0,0.0
0.05923694779116465,-0.0,-0.0,1.4936273371290687,0.0,0.0
0.06024096385542168,-0.0,-0.0,1.5443890252752643,0.0,0.0
0.061244979919678706,-0.0,-0.0,1.5988127649623598,0.0,0.0
0.06224899598393574,-0.0,-0.0,1.657075769593333,0.0,0.0
0.06325301204819277,-0.0,-0.0,1.7193625719112182,0.0,0.0
0.0642570281124498,-0.0,-0.0,1.7858652971668922,0.0,0.0
0.06526104417670682,-0.0,-0.0,1.8567839452089165,0.0,0.0
0.06626506024096385,-0.0,-0.0,1.9323266817182505,0.0,0.0
0.06726907630522087,-0.0,-0.0,2.01271013879058,0.0,0.0
0.0682730923694779,-0.0,-0.0,2.098159725089274,0.0,0.0
0.06927710843373493,-0.0,-0.0,2.1889099457606846,0.0,0.0
0.07028112449799197,-0.0,-0.0,2.285204732348518,0.0,0.0
0.071285140562249,-0.0,-0.0,2.387297782873431,0.0,0.0
