x,y,z,Bx,By,Bz
0.0,-0.0,-0.0,0.0,719.9999999999998,0.0
0.005025125628140704,-0.0,-0.0,0.0,540.2059721468897,0.0
0.010050251256281407,-0.0,-0.0,0.0,415.6215166527137,0.0
0.01507537688442211,-0.0,-0.0,0.0,326.5821421794052,0.0
0.020100502512562814,-0.0,-0.0,0.0,261.2637257668754,0.0
0.02512562814070352,-0.0,-0.0,0.0,212.26488791117725,0.0
0.03015075376884422,-0.0,-0.0,0.0,174.79124529265337,0.0
0.035175879396984924,-0.0,-0.0,0.0,145.6440110878785,0.0
0.04020100502512563,-0.0,-0.0,0.0,122.63329007763615,0.0
0.04522613065326633,-0.0,-0.0,0.0,104.22552604256225,0.0
0.05025125628140704,-0.0,-0.0,0.0,89.32500282307326,0.0
0.05527638190954774,-0.0,-0.0,0.0,77.13467549013248,0.0
0.06030150753768844,-0.0,-0.0,0.0,67.06534529201686,0.0
0.06532663316582915,-0.0,-0.0,0.0,58.67507711454107,0.0
0.07035175879396985,-0.0,-0.0,0.0,51.6279862141844,0.0
0.07537688442211056,-0.0,-0.0,0.0,45.66569679775049,0.0
0.08040201005025126,-0.0,-0.0,0.0,40.587252386846686,0.0
0.08542713567839195,-0.0,-0.0,0.0,36.234763418665054,0.0
0.09045226130653267,-0.0,-0.0,0.0,32.48301270599185,0.0
0.09547738693467336,-0.0,-0.0,0.0,29.23183202841021,0.0
0.10050251256281408,-0.0,-0.0,0.0,26.400445680244836,0.0
0.10552763819095477,-0.0,-0.0,0.0,23.923227959796833,0.0
0.11055276381909548,-0.0,-0.0,0.0,21.74648908337823,0.0
0.11557788944723618,-0.0,-0.0,0.0,19.82601734905324,0.0
0.12060301507537688,-0.0,-0.0,0.0,18.12518311357234,0.0
0.12562814070351758,-0.0,-0.0,0.0,16.613464141770176,0.0
0.1306532663316583,-0.0,-0.0,0.0,15.265289836766389,0.0
0.135678391959799,-0.0,-0.0,0.0,14.059128826598293,0.0
0.1407035175879397,-0.0,-0.0,0.0,12.976763746023778,0.0
0.1457286432160804,-0.0,-0.0,0.0,12.002711091604613,0.0
0.15075376884422112,-0.0,-0.0,0.0,11.123754301508447,0.0
