x,y,z,Bx,By,Bz
0.0,-0.0,-0.0,0.29539497010675775,0.0,0.0
0.0038313131313131316,-0.0,-0.0,0.3135121814662034,0.0,0.0
0.007662626262626263,-0.0,-0.0,0.33310327007050405,0.0,0.0
0.011493939393939395,-0.0,-0.0,0.3543168446351456,0.0,0.0
0.015325252525252527,-0.0,-0.0,0.37731925453227694,0.0,0.0
0.019156565656565656,-0.0,-0.0,0.40229700919758415,0.0,0.0
0.02298787878787879,-0.0,-0.0,0.4294595622296231,0.0,0.0
0.026819191919191923,-0.0,-0.0,0.4590425186751415,0.0,0.0
0.030650505050505053,-0.0,-0.0,0.4913113333979709,0.0,0.0
0.03448181818181818,-0.0,-0.0,0.52656557914585,0.0,0.0
0.03831313131313131,-0.0,-0.0,0.5651438750100548,0.0,0.0
0.04214444444444445,-0.0,-0.0,0.6074295793953463,0.0,0.0
0.04597575757575758,-0.0,-0.0,0.6538573662254739,0.0,0.0
0.04980707070707071,-0.0,-0.0,0.7049208185284072,0.0,0.0
0.053638383838383846,-0.0,-0.0,0.761181189061936,0.0,0.0
0.057469696969696976,-0.0,-0.0,0.8232774920086592,0.0,0.0
0.061301010101010106,-0.0,-0.0,0.8919381009495831,0.0,0.0
0.06513232323232324,-0.0,-0.0,0.9679940330739838,0.0,0.0
0.06896363636363637,-0.0,-0.0,1.0523940928890947,0.0,0.0
0.0727949494949495,-0.0,-0.0,1.1462220229695255,0.0,0.0
0.07662626262626263,-0.0,-0.0,1.2507157532133137,0.0,0.0
0.08045757575757577,-0.0,-0.0,1.3672887370525302,0.0,0.0
0.0842888888888889,-0.0,-0.0,1.4975531890926683,0.0,0.0
0.08812020202020203,-0.0,-0.0,1.6433447595965245,0.0,0.0
0.09195151515151516,-0.0,-0.0,1.8067477494486728,0.0,0.0
0.09578282828282829,-0.0,-0.0,1.9901193198291323,0.0,0.0
0.09961414141414142,-0.0,-0.0,2.196110198069248,0.0,0.0
0.10344545454545455,-0.0,-0.0,2.427678016797647,0.0,0.0
0.10727676767676769,-0.0,-0.0,2.6880875199064818,0.0,0.0
0.11110808080808082,-0.0,-0.0,2.9808892930572344,0.0,0.0
