x,y,z,Bx,By,Bz
0.0,-0.0,-0.0,0.014768296417649653,0.0,0.0
0.0036527638190954775,-0.0,-0.0,0.015090540326555131,0.0,0.0
0.007305527638190955,-0.0,-0.0,0.015422200158186286,0.0,0.0
0.010958291457286433,-0.0,-0.0,0.015763621310044017,0.0,0.0
0.01461105527638191,-0.0,-0.0,0.01611516444843943,0.0,0.0
0.018263819095477387,-0.0,-0.0,0.016477206299129254,0.0,0.0
0.021916582914572866,-0.0,-0.0,0.016850140485156546,0.0,0.0
0.02556934673366834,-0.0,-0.0,0.017234378414748053,0.0,0.0
0.02922211055276382,-0.0,-0.0,0.017630350222794675,0.0,0.0
0.0328748743718593,-0.0,-0.0,0.018038505769535505,0.0,0.0
0.036527638190954774,-0.0,-0.0,0.01845931570024391,0.0,0.0
0.04018040201005025,-0.0,-0.0,0.018893272570445846,0.0,0.0
0.04383316582914573,-0.0,-0.0,0.01934089204083478,0.0,0.0
0.04748592964824121,-0.0,-0.0,0.019802714147097906,0.0,0.0
0.05113869346733668,-0.0,-0.0,0.020279304649784252,0.0,0.0
0.054791457286432164,-0.0,-0.0,0.020771256470010827,0.0,0.0
0.05844422110552764,-0.0,-0.0,0.02127919121696266,0.0,0.0
0.062096984924623115,-0.0,-0.0,0.021803760814146075,0.0,0.0
0.0657497487437186,-0.0,-0.0,0.022345649231373273,0.0,0.0
0.06940251256281407,-0.0,-0.0,0.02290557433024418,0.0,0.0
0.07305527638190955,-0.0,-0.0,0.023484289831594937,0.0,0.0
0.07670804020100502,-0.0,-0.0,0.02408258741409526,0.0,0.0
0.0803608040201005,-0.0,-0.0,0.024701298953673928,0.0,0.0
0.08401356783919599,-0.0,-0.0,0.025341298914530345,0.0,0.0
0.08766633165829146,-0.0,-0.0,0.026003506903456073,0.0,0.0
0.09131909547738694,-0.0,-0.0,0.026688890399846912,0.0,0.0
0.09497185929648241,-0.0,-0.0,0.027398467675061513,0.0,0.0
0.09862462311557789,-0.0,-0.0,0.028133310916273902,0.0,0.0
0.10227738693467336,-0.0,-0.0,0.028894549570548805,0.0,0.0
0.10593015075376885,-0.0,-0.0,0.029683373927025802,0.0,0.0
0.10958291457286433,-0.0,-0.0,0.030501038956092543,0.0,0.0
0.1132356783919598,-0.0,-0.0,0.03134886842654709,0.0,0.0
0.11688844221105528,-0.0,-0.0,0.03222825932342801,0.0,0.0
0.12054120603015075,-0.0,-0.0,0.0331406865912453,0.0,0.0
0.12419396984924623,-0.0,-0.0,0.03408770822971775,0.0,0.0
0.1278467336683417,-0.0,-0.0,0.035070970771645595,0.0,0.0
0.1314994974874372,-0.0,-0.0,0.036092215175088996,0.0,0.0
0.13515226130653266,-0.0,-0.0,0.0371532831654369,0.0,0.0
0.13880502512562815,-0.0,-0.0,0.03825612406601778,0.0,0.0
0.14245778894472363,-0.0,-0.0,0.03940280215968358,0.0,0.0
0.1461105527638191,-0.0,-0.0,0.04059550462820653,0.0,0.0
0.14976331658291459,-0.0,-0.0,0.041836550120173684,0.0,0.0
0.15341608040201005,-0.0,-0.0,0.04312839800421699,0.0,0.0
0.15706884422110554,-0.0,-0.0,0.04447365836859035,0.0,0.0
0.160721608040201,-0.0,-0.0,0.04587510283593673,0.0,0.0
0.1643743718592965,-0.0,-0.0,0.047335676267415756,0.0,0.0
0.16802713567839198,-0.0,-0.0,0.048858509439112935,0.0,0.0
0.17167989949748744,-0.0,-0.0,0.05044693278187737,0.0,0.0
0.17533266331658293,-0.0,-0.0,0.05210449128489785,0.0,0.0
0.1789854271356784,-0.0,-0.0,0.05383496067449841,0.0,0.0
0.18263819095477388,-0.0,-0.0,0.0556423649909263,0.0,0.0
0.18629095477386934,-0.0,-0.0,0.057530995699486887,0.0,0.0
0.18994371859296483,-0.0,-0.0,0.059505432487020476,0.0,0.0
0.19359648241206032,-0.0,-0.0,0.061570565911129915,0.0,0.0
0.19724924623115578,-0.0,-0.0,0.06373162208814762,0.0,0.0
0.20090201005025127,-0.0,-0.0,0.06599418962699048,0.0,0.0
0.20455477386934673,-0.0,-0.0,0.06836424903840112,0.0,0.0
0.20820753768844222,-0.0,-0.0,0.07084820487656487,0.0,0.0
0.2118603015075377,-0.0,-0.0,0.07345292089858532,0.0,0.0
0.21551306532663317,-0.0,-0.0,0.07618575856062564,0.0,0.0
0.21916582914572866,-0.0,-0.0,0.07905461920797734,0.0,0.0
0.22281859296482412,-0.0,-0.0,0.08206799035697714,0.0,0.0
0.2264713567839196,-0.0,-0.0,0.08523499651611076,0.0,0.0
0.23012412060301507,-0.0,-0.0,0.08856545504649489,0.0,0.0
0.23377688442211056,-0.0,-0.0,0.0920699376239054,0.0,0.0
0.23742964824120605,-0.0,-0.0,0.09575983793387906,0.0,0.0
0.2410824120603015,-0.0,-0.0,0.09964744630993863,0.0,0.0
0.244735175879397,-0.0,-0.0,0.1037460321151994,0.0,0.0
0.24838793969849246,-0.0,-0.0,0.10806993476938914,0.0,0.0
0.25204070351758795,-0.0,-0.0,0.11263466443953975,0.0,0.0
0.2556934673366834,-0.0,-0.0,0.11745701354545532,0.0,0.0
0.25934623115577893,-0.0,-0.0,0.12255518038281651,0.0,0.0
0.2629989949748744,-0.0,-0.0,0.1279489063394604,0.0,0.0
0.26665175879396985,-0.0,-0.0,0.13365962837950462,0.0,0.0
0.2703045226130653,-0.0,-0.0,0.1397106486971569,0.0,0.0
0.27395728643216083,-0.0,-0.0,0.14612732370304515,0.0,0.0
0.2776100502512563,-0.0,-0.0,0.15293727480605554,0.0,0.0
