x,y,z,Bx,By,Bz,d theta/dy,B magnitude
0.0989603015075377,-0.0,-0.0,5.575698638559442,27.228949181275297,0.0,9.647442192770065,27.793957775468147
0.10097989949748744,-0.0,-0.0,5.829691894380884,26.150808090711518,0.0,10.151001997275944,26.792724224696403
0.1029994974874372,-0.0,-0.0,6.084361432231761,25.1288431863117,0.0,10.617345949707202,25.854945637542407
0.10501909547738696,-0.0,-0.0,6.337758965619567,24.159442812789546,0.0,11.035105263647,24.976906648557176
0.1070386934673367,-0.0,-0.0,6.587780252825657,23.239270408926643,0.0,11.39339217769592,24.154969215437497
0.10905829145728643,-0.0,-0.0,6.832212325038332,22.36524036891933,0.0,11.682477621971913,23.385531895040245
0.1110778894472362,-0.0,-0.0,7.068793493610394,21.534496294373312,0.0,11.894491712748895,22.665003245260888
0.11309748743718595,-0.0,-0.0,7.295284583985831,20.744391373848387,0.0,12.024079368240551,21.989791964289626
0.1151170854271357,-0.0,-0.0,7.509548577503568,19.992470658638496,0.0,12.068937652236734,21.356315292540682
0.11713668341708545,-0.0,-0.0,7.709634605771845,19.276455031081813,0.0,12.030166774408126,20.761025608573245
0.1191562814070352,-0.0,-0.0,7.8938612024885,18.594226685722653,0.0,11.912383443055713,20.20045323066276
0.12117587939698495,-0.0,-0.0,8.060893046469731,17.943815964594013,0.0,11.723571176957714,19.67126147652567
0.12319547738693468,-0.0,-0.0,8.209805273411416,17.32338940617999,0.0,11.474672596363563,19.170308373771224
0.12521507537688445,-0.0,-0.0,8.340129880990451,16.731238883617355,0.0,11.17895787516184,18.694708369280843
0.1272346733668342,-0.0,-0.0,8.451879808117102,16.165771721711828,0.0,10.851226212880318,18.24188717346304
0.12925427135678394,-0.0,-0.0,8.545547847072578,15.62550169464444,0.0,10.506910079401818,17.809623556267073
0.13127386934673368,-0.0,-0.0,8.622079474691139,15.109040817052767,0.0,10.161154423120594,17.39607337531251
0.13329346733668346,-0.0,-0.0,8.682820735769454,14.615091850684856,0.0,9.827936743391714,16.999773108293617
0.13531306532663318,-0.0,-0.0,8.729444231356048,14.142441457210367,0.0,9.519282123227756,16.61962234706246
0.13733266331658295,-0.0,-0.0,8.763857836520543,13.689953935174724,0.0,9.2446135163027,16.254846751844465
0.1393522613065327,-0.0,-0.0,8.788101841626343,13.256565485625778,0.0,9.010264606057227,15.904944591336397
0.14137185929648244,-0.0,-0.0,8.804240710482793,12.841278956733715,0.0,8.819171971659443,15.569621052959985
0.14339145728643218,-0.0,-0.0,8.814255600746343,12.443159022858474,0.0,8.670755340731104,15.248714970889598
0.14541105527638193,-0.0,-0.0,8.81994329367187,12.061327758074805,0.0,8.56098857234993,14.942122573158512
0.14743065326633167,-0.0,-0.0,8.822826374208724,11.694960568213318,0.0,8.482658321690247,14.649722452029508
0.14945025125628142,-0.0,-0.0,8.824078541993746,11.343282449078648,0.0,8.425800677032267,14.371305397730929
0.1514698492462312,-0.0,-0.0,8.824467952241452,11.005564541714016,0.0,8.37829745599025,14.10651216715065
0.15348944723618094,-0.0,-0.0,8.824320573500337,10.68112095844462,0.0,8.326603133054368,13.854781792320882
0.15550904522613068,-0.0,-0.0,8.82350474474132,10.369305855987252,0.0,8.256561391905361,13.615312699878917
0.15752864321608046,-0.0,-0.0,8.821437405198681,10.069510734199065,0.0,8.15425889476645,13.387038668801576
0.15954824120603014,-0.0,-0.0,8.817111807784553,9.781161941083333,0.0,8.006855565770326,13.168621398941912
0.16156783919597992,-0.0,-0.0,8.809145845114582,9.503718366502165,0.0,7.8033281141282895,12.958461070292646
0.16358743718592966,-0.0,-0.0,8.795849357363139,9.236669308690264,0.0,7.535068602098986,12.754725627606666
0.16560703517587946,-0.0,-0.0,8.775307923392493,8.979532499139106,0.0,7.196293085615613,12.55539856211066
0.16762663316582918,-0.0,-0.0,8.745479676555332,8.731852272748082,0.0,6.784235364974606,12.358343695096774
0.16964623115577893,-0.0,-0.0,8.704300702940207,8.4931978713324,0.0,6.2991245981567845,12.161384000549056
0.17166582914572867,-0.0,-0.0,8.649793689750826,8.263161869652963,0.0,5.743968844660263,11.962390018693583
0.17368542713567842,-0.0,-0.0,8.580173843266802,8.041358714102756,0.0,5.12418545954294,11.759372140958723
0.17570502512562816,-0.0,-0.0,8.493945840757673,7.827423365058865,0.0,4.447130685393669,11.550570223222488
0.1777246231155779,-0.0,-0.0,8.389985839268949,7.621010034699856,0.0,3.721583622468444,11.3345337942118
0.17974422110552768,-0.0,-0.0,8.267603393639114,7.421791012802289,0.0,2.9572347141567814,11.11018666414862
0.18176381909547745,-0.0,-0.0,8.126579508162527,7.229455573677185,0.0,2.16421813428084,10.876870983617447
0.1837834170854272,-0.0,-0.0,7.967178841592044,7.043708957992562,0.0,1.3527138602204425,10.63436761536936
0.1858030150753769,-0.0,-0.0,7.790136107492697,6.86427142375944,0.0,0.5326315244486182,10.382891829943233
0.18782261306532666,-0.0,-0.0,7.596618720458776,6.690877361240423,0.0,0.2866235399781718,10.12306553605104
0.1898422110552764,-0.0,-0.0,7.388169490723059,6.523274466977452,0.0,1.0963101163932114,9.855869225754317
0.19186180904522607,-0.0,-0.0,7.1666344641578625,6.361222972533263,0.0,1.8884497952610628,9.582578319488976
0.19388140703517592,-0.0,-0.0,6.9340817158866725,6.204494923902534,0.0,2.6558793382702643,9.304689489893049
0.19590100502512567,-0.0,-0.0,6.692717000035044,6.052873507878506,0.0,3.3922708691252645,9.023842781483703
0.1979206030150754,-0.0,-0.0,6.444801691153723,5.906152421960508,0.0,4.09213182207619,8.741744978534197
0.1999402010050252,-0.0,-0.0,6.192577549807558,5.764135284661843,0.0,4.750793582964187,8.460098834544677
0.2019597989949749,-0.0,-0.0,5.938201670748018,5.626635083326999,0.0,5.364394631282257,8.180541635087543
0.20397939698492465,-0.0,-0.0,5.683693699483242,5.493473656795208,0.0,5.929861186270107,7.9045953019397786
0.2059989949748744,-0.0,-0.0,5.4308961844119965,5.364481210455893,0.0,6.444886141699933,7.633629020537683
0.2080185929648241,-0.0,-0.0,5.181447881188837,5.239495861432007,0.0,6.907905555528356,7.368834305874941
0.2100381909547739,-0.0,-0.0,4.936769011925666,5.1183632118018725,0.0,7.318071139152526,7.1112115876998265
0.21205778894472369,-0.0,-0.0,4.698056928380684,5.000935947929791,0.0,7.675216984244523,6.861566822352033
0.2140773869346734,-0.0,-0.0,4.466290323802707,4.887073464122167,0.0,7.9798190422817195,6.620516316740011
0.21609698492462315,-0.0,-0.0,4.242240046579621,4.776641508960285,0.0,8.23294647917822,6.388497845184442
0.2181165829145729,-0.0,-0.0,4.0264846415610895,4.669511852783949,0.0,8.436204808490523,6.16578620388488
0.22013618090452264,-0.0,-0.0,3.8194289302855813,4.565561974913655,0.0,8.591671518751061,5.952511528781773
0.2221557788944724,-0.0,-0.0,3.621324191903656,4.464674769302722,0.0,8.701825636347621,5.748678952465078
0.22417537688442216,-0.0,-0.0,3.4322887832014786,4.366738267406767,0.0,8.769473220951085,5.5541884544301645
0.2261949748743719,-0.0,-0.0,3.2523283095367597,4.271645377145623,0.0,8.797671128028957,5.368854036114579
0.22821457286432165,-0.0,-0.0,3.0813547091446583,4.179293636914134,0.0,8.789651479520575,5.192421607219405
0.2302341708542714,-0.0,-0.0,2.9192038299793155,4.089584983672775,0.0,8.74874917616319,5.024585190804087
0.23225376884422114,-0.0,-0.0,2.7656512564187588,4.002425534217841,0.0,8.678334501946361,4.865001236288603
0.2342733668341709,-0.0,-0.0,2.62042628285656,3.917725378794667,0.0,8.581752464255889,4.713300971456975
0.23629296482412065,-0.0,-0.0,2.4832240355064585,3.83539838627562,0.0,8.462270038131418,4.569100829699713
0.2383125628140704,-0.0,-0.0,2.353715817368152,3.755362020179069,0.0,8.323031991810934,4.432011061756552
0.2403321608040201,-0.0,-0.0,2.231557799587008,3.6775371648552393,0.0,8.167025506873872,4.301642687600763
0.2423517587939699,-0.0,-0.0,2.116398210681786,3.601847961211313,0.0,7.997053401720371,4.177612969371284
0.2443713567839197,-0.0,-0.0,2.007883188147654,3.528221651390804,0.0,7.815715441174244,4.059549595532592
0.2463909547738693,-0.0,-0.0,1.9056614589350191,3.4565884318618028,0.0,7.62539697575941,3.947093764195523
0.24841055276381915,-0.0,-0.0,1.8093880096863213,3.3868813144054624,0.0,7.428264000231727,3.8399023434803
0.2504301507537689,-0.0,-0.0,1.718726897099358,3.319035994529875,0.0,7.226263644060433,3.7376492719084413
0.2524497487437186,-0.0,-0.0,1.6333533354461751,3.2529907268661966,0.0,7.0211290943950235,3.64002634434019
0.2544693467336684,-0.0,-0.0,1.5529551836347633,3.1886862071328683,0.0,6.81438799028284,3.5467435105935525
0.2564889447236181,-0.0,-0.0,1.477233939331196,3.1260654602810805,0.0,6.6073734013088075,3.4575287957548997
0.2585085427135679,-0.0,-0.0,1.4059053332835074,3.06507373445961,0.0,6.401236601178958,3.3721279340839354
0.26052814070351765,-0.0,-0.0,1.3386996035595096,3.0056584004606983,0.0,6.196960955956383,3.2903037927872787
0.26254773869346737,-0.0,-0.0,1.2753615171809844,2.9477688563302404,0.0,5.995376358816947,3.211835648014492
0.26456733668341714,-0.0,-0.0,1.215650195718808,2.8913564368458133,0.0,5.797173751680906,3.1365183632876907
0.2665869346733669,-0.0,-0.0,1.1593387918208335,2.836374327584877,0.0,5.6029193744515515,3.064161510169324
0.26860653266331663,-0.0,-0.0,1.1062140553269313,2.7827774833229144,0.0,5.413068472135897,2.994588462191736
0.27062613065326635,-0.0,-0.0,1.0560758204942906,2.7305225505176223,0.0,5.227978267504502,2.9276354857662774
0.2726457286432161,-0.0,-0.0,1.0087364398016598,2.6795677936503988,0.0,5.0479200719228325,2.8631508457907335
0.2746653266331659,-0.0,-0.0,0.9640201847055748,2.6298730252105345,0.0,4.87309046017183,2.800993938809897
0.2766849246231156,-0.0,-0.0,0.9217626294658978,2.5813995391206768,0.0,4.7036214772520815,2.741034462689649
0.2787045226130654,-0.0,-0.0,0.8818100306318754,2.5341100474144604,0.0,4.539589877796843,2.683151628687784
0.2807241206030151,-0.0,-0.0,0.8440187118761755,2.4879686199886675,0.0,4.381025422979083,2.6272334194063216
0.2827437185929649,-0.0,-0.0,0.8082544614929602,2.4429406272629666,0.0,4.227918277118021,2.57317589427059
0.2847633165829146,-0.0,-0.0,0.7743919479499002,2.39899268559036,0.0,4.0802255579018345,2.5208825427944253
0.2867829145728644,-0.0,-0.0,0.7423141573332409,2.356092605270724,0.0,3.937877101152312,2.4702636848702504
0.2888025125628141,-0.0,-0.0,0.7119118552854596,2.3142093410286733,0.0,3.8007805046591234,2.4212359165930835
0.29082211055276386,-0.0,-0.0,0.6830830750526845,2.273312944825072,0.0,3.668825516511837,2.3737215996263483
0.29284170854271363,-0.0,-0.0,0.6557326324884188,2.233374520879211,0.0,3.5418878321751155,2.32764839179431
0.2948613065326633,-0.0,-0.0,0.6297716682634441,2.1943661827858425,0.0,3.419832362063489,2.28294881639984
0.2968809045226131,-0.0,-0.0,0.6051172170749918,2.156261012617896,0.0,3.302516027929008,2.2395598676830537
0.29890050251256284,-0.0,-0.0,0.5816918033063978,2.119033021912083,0.0,3.189790142327143,2.197422649830411
0.3009201005025126,-0.0,-0.0,0.5594230623374417,2.082657114440388,0.0,3.0815024210913293,2.156482046993242
0.3029396984924624,-0.0,-0.0,0.5382433865285902,2.0471090506760232,0.0,2.9774986742585194,2.116686421863535
0.3049592964824121,-0.0,-0.0,0.5180895947831083,2.012365413867568,0.0,2.8776242166216197,2.0779873404698384
0.3069788944723619,-0.0,-0.0,0.4989026245169314,1.9784035776398603,0.0,2.7817250347703486,2.040339320987585
0.3089984924623116,-0.0,-0.0,0.4806272448290824,1.945201675044812,0.0,2.6896487434949248,2.0036996044989217
0.31101809045226136,-0.0,-0.0,0.4632117896543472,1.9127385689895071,0.0,2.601245360792821,1.9680279457809564
0.3130376884422111,-0.0,-0.0,0.4466079096905031,1.8809938239730648,0.0,2.5163679272169532,1.9332864223448458
0.31505728643216085,-0.0,-0.0,0.4307703419182956,1.8499476790674123,0.0,2.434872992184724,1.8994392600879113
0.3170768844221106,-0.0,-0.0,0.4156566955697423,1.8195810220807642,0.0,2.356620987126808,1.866452674055368
0.31909648241206034,-0.0,-0.0,0.4012272534449111,1.7898753648458416,0.0,2.2814765027621857,1.834294722935489
0.3211160804020101,-0.0,-0.0,0.3874447875282826,1.7608128195780757,0.0,2.2093084854830574,1.8029351760319416
0.32313567839195984,-0.0,-0.0,0.3742743879091303,1.7323760762519431,0.0,2.1399903659601818,1.7723453915687064
0.3251552763819096,-0.0,-0.0,0.3616833040651571,1.7045483809463635,0.0,2.0734001311778942,1.7424982052864098
0.3271748743718593,-0.0,-0.0,0.3496407976246958,1.6773135151127414,0.0,2.009420349586,1.713367828384639
0.3291944723618091,-0.0,-0.0,0.3381180057770609,1.6506557757216154,0.0,1.9479381577623909,1.6849297539523078
0.3312140703517589,-0.0,-0.0,0.3270878145543334,1.624559956246292,0.0,1.8888452156436784,1.6571606711085334
0.3332336683417086,-0.0,-0.0,0.3165247412599429,1.5990113284439456,0.0,1.8320376364426647,1.6300383861497696
0.3352532663316584,-0.0,-0.0,0.30640482536851793,1.5739956248967668,0.0,1.7774158964488593,1.6035417500655467
0.3372728643216081,-0.0,-0.0,0.2967055272691623,1.5494990222776852,0.0,1.724884729105112,1.5776505918458539
0.33929246231155785,-0.0,-0.0,0.2874056342686961,1.5255081253069842,0.0,1.6743530070348172,1.5523456570580603
0.3413120603015076,-0.0,-0.0,0.2784851733142337,1.5020099513679193,0.0,1.6257336151821589,1.527608551221195
0.3433316582914573,-0.0,-0.0,0.2699253299333257,1.4789919157510043,0.0,1.5789433177254295,1.50342168755025
0.3453512562814071,-0.0,-0.0,0.2617083729276477,1.4564418174982452,0.0,1.5339026208416149,1.4797682386840272
0.34737085427135683,-0.0,-0.0,0.2538175843909058,1.4343478258199924,0.0,1.4905356332477504,1.4566320920467783
0.3493904522613066,-0.0,-0.0,0.2462371946533412,1.412698467058498,0.0,1.4487699259743114,1.433997808526979
0.3514100502512563,-0.0,-0.0,0.2389523217861457,1.3914826121735502,0.0,1.4085363925727892,1.4118505841866962
0.3534296482412061,-0.0,-0.0,0.2319489153262652,1.3706894647267598,0.0,1.369769110777756,1.3901762147418442
0.3554492462311558,-0.0,-0.0,0.2252137039085315,1.3503085493422913,0.0,1.3324052064192549,1.3689610625781445
0.3574688442211056,-0.0,-0.0,0.21873414651547773,1.3303297006228494,0.0,1.2963847202168006,1.3481920260894344
0.35948844221105536,-0.0,-0.0,0.21249838707789764,1.3107430525008523,0.0,1.261650477933021,1.3278565111449203
0.3615080402010051,-0.0,-0.0,0.20649521217923286,1.291539028005634,0.0,1.2281479642599826,1.3079424045097263
0.3635276381909549,-0.0,-0.0,0.20071401163625524,1.2727083294284955,0.0,1.1958252007198844,1.2884380490593215
0.36554723618090457,-0.0,-0.0,0.19514474174548413,1.254241928868285,0.0,1.1646326277848715,1.2693322206428652
0.3675668341708544,-0.0,-0.0,0.1897778910013247,1.2361310591410155,0.0,1.1345229912664327,1.2506141064637004
0.3695864321608041,-0.0,-0.0,0.18460444810668866,1.2183672050378402,0.0,1.1054512331322994,1.2322732848570945
0.3716060301507538,-0.0,-0.0,0.17961587211020913,1.200942094916421,0.0,1.0773743867288863,1.2142997063559526
0.3736256281407036,-0.0,-0.0,0.17480406451734354,1.1838476926114718,0.0,1.0502514763458128,1.196683675945022
0.3756452261306533,-0.0,-0.0,0.17016134323394386,1.167076189650902,0.0,1.0240434211244829,1.179415836412776
0.3776648241206031,-0.0,-0.0,0.1656804182117142,1.150619997764628,0.0,0.9987129432359304,1.1624871527181198
0.3796844221105528,-0.0,-0.0,0.1613543686747565,1.13447174167375,0.0,0.9742244801844968,1.1458888972961998
0.3817040201005026,-0.0,-0.0,0.15717662181581646,1.118624252148319,0.0,0.9505441011527624,1.1296126362341288
0.3837236180904523,-0.0,-0.0,0.15314093285883065,1.1030705593225172,0.0,0.9276394273128012,1.1136502162532738
0.3857432160804021,-0.0,-0.0,0.14924136639232616,1.0878038862565398,0.0,0.9054795558759241,1.0979937524400945
0.3877628140703519,-0.0,-0.0,0.14547227888553352,1.0728176427350025,0.0,0.8840349878252817,1.0826356166724047
0.3897824120603016,-0.0,-0.0,0.1418283023051487,1.058105419292129,0.0,0.8632775591725413,1.0675684266922347
0.39180201005025134,-0.0,-0.0,0.1383043287573129,1.0436609814544415,0.0,0.8431803755514263,1.0527850357805524
0.39382160804020105,-0.0,-0.0,0.13489549608456985,1.0294782641920792,0.0,0.8237177500974192,1.0382785229926692
0.3958412060301508,-0.0,-0.0,0.13159717435276436,1.0155513665702858,0.0,0.8048651443972267,1.024042183916467
0.3978608040201005,-0.0,-0.0,0.12840495316783818,1.001874546592974,0.0,0.7865991123932259,1.010069521918621
0.3998804020100503,-0.0,-0.0,0.1253146297665377,0.9884422162306372,0.0,0.7688972471200407,0.9963542398466811
0.4019,-0.0,-0.0,0.12232219782937392,0.9752489366252424,0.0,0.760184618616283,0.9828902321574237
