x,y,z,Bx,By,Bz
0.0,0.0,0.0,-0.2608206696481745,0.9547236365355486,-0.14309234299785512
0.005050505050505051,0.0,0.0,0.10738610116107435,0.9445798958712884,0.31022106326490845
0.010101010101010102,0.0,0.0,0.13986975047791445,0.9565960001717898,-0.2556572077149013
0.015151515151515154,0.0,0.0,0.31474829571151586,0.9471571429607479,0.06186209974718537
0.020202020202020204,0.0,0.0,0.13472198778236003,0.9465040839020358,0.2932235796533753
0.025252525252525252,0.0,0.0,-0.2446604239207545,0.9626127716129851,-0.1162668972428765
0.030303030303030307,0.0,0.0,-0.15864813571420394,0.9555690045039236,0.2484325042456998
0.03535353535353535,0.0,0.0,-0.1055858302645124,0.9585603778371093,-0.26460101471485936
0.04040404040404041,0.0,0.0,-0.17597645647801802,0.9605439076928712,-0.21537815734087523
0.04545454545454546,0.0,0.0,-0.043971803873338766,0.9555509886271331,0.2915284739057838
0.050505050505050504,0.0,0.0,-0.04137451940403353,0.9541448392000936,-0.29647232159497633
0.05555555555555556,0.0,0.0,0.30553430667478676,0.9457436175609306,-0.11053442806440111
0.060606060606060615,0.0,0.0,0.3217555659653827,0.9466535112992096,0.017903849172062974
0.06565656565656566,0.0,0.0,0.3083644527062738,0.9451042676012231,-0.10811729819560932
0.0707070707070707,0.0,0.0,0.05212589851443575,0.9405351974032902,-0.33567319769326104
0.07575757575757576,0.0,0.0,-0.3457354504653105,0.9369977727243489,-0.05002234201994412
0.08080808080808081,0.0,0.0,0.10141230835170145,0.9685835940608855,0.2270714150457514
0.08585858585858587,0.0,0.0,-0.14262675519868936,0.9279645420053126,-0.3442956287587253
0.09090909090909093,0.0,0.0,-0.20906098620115166,0.9371878695222402,0.279235498762191
0.09595959595959597,0.0,0.0,-0.28774672485602604,0.8954673347050237,-0.33961763398109235
0.10101010101010101,0.0,0.0,-0.27810525377996365,0.9228285863395871,0.2665425492383264
0.10606060606060606,0.0,0.0,-0.6969801972680056,0.6784832134665154,-0.23211892676041707
0.11111111111111112,0.0,0.0,-0.4136525235298262,0.9065394450376059,0.08413017810703127
0.11616161616161616,0.0,0.0,-0.934256626908614,0.3535010111024253,-0.04692177241864014
0.12121212121212123,0.0,0.0,-0.6617272417932015,0.7497446760091506,-0.00020190270080037293
0.12626262626262627,0.0,0.0,-0.9622105986878527,0.14562475191051533,-0.23009619271898013
0.13131313131313133,0.0,0.0,-0.9422919918043343,0.2268891711084397,0.24618523252857913
0.13636363636363638,0.0,0.0,-0.8716141682519172,0.47072763646666327,0.13676365185615896
0.1414141414141414,0.0,0.0,-0.8703665717917476,0.47590995600620906,0.12637961458104696
0.1464646464646465,0.0,0.0,-0.9294262142777497,0.1257577897042148,0.34691779003395906
0.15151515151515152,0.0,0.0,-0.9415097676452747,-0.02115228578750844,-0.3363212760657731
0.15656565656565657,0.0,0.0,-0.9640962784925743,-0.22098628996645006,0.14725314238968987
0.16161616161616163,0.0,0.0,-0.9660711711977671,-0.25716621844319165,0.023918419099282606
0.16666666666666666,0.0,0.0,-0.9303654808525916,0.342098941787993,-0.13186526671367255
0.17171717171717174,0.0,0.0,-0.9367284371186047,0.19054003855523832,-0.29365692789496944
0.17676767676767677,0.0,0.0,-0.9420557252025809,0.09868693121752833,0.3206118567987054
0.18181818181818185,0.0,0.0,-0.9394435462804999,0.18453310186555025,0.2887791892914102
0.18686868686868688,0.0,0.0,-0.9415405918370554,0.039012249356440515,-0.3346332631752052
0.19191919191919193,0.0,0.0,-0.9366422134707622,0.3337092346443231,0.10648743192367718
0.196969696969697,0.0,0.0,-0.9380126361360862,0.2593876867614299,0.22989211579693886
0.20202020202020202,0.0,0.0,-0.9367250618051643,0.3420838085181252,0.07432959730722463
0.2070707070707071,0.0,0.0,-0.9374864154877846,0.2388076229807111,-0.25316042834964547
0.21212121212121213,0.0,0.0,-0.9409409149293982,-0.14432273396925788,-0.30626982478114634
0.21717171717171718,0.0,0.0,-0.9426287128984798,-0.33267011705677657,-0.02796006682384697
0.22222222222222224,0.0,0.0,-0.9424608484010921,-0.28509876667667144,0.1746032788081101
0.22727272727272732,0.0,0.0,-0.9423888458632946,-0.26984757555550837,0.1977008135017907
0.23232323232323232,0.0,0.0,-0.9426034623910676,-0.3301520651435623,0.049983888102268365
0.23737373737373738,0.0,0.0,-0.9420539021023733,-0.23642282301843226,-0.23798898459738632
0.24242424242424246,0.0,0.0,-0.9406369526789672,0.12501063282167854,-0.3155543177273254
0.24747474747474746,0.0,0.0,-0.940021175348328,0.33725968197709183,-0.051148404759747884
